condition,631.73,633.93,636.13,638.32,640.52,642.72,644.92,647.11,649.31,651.5,653.7,655.89,658.09,660.28,662.47,664.66,666.86,669.05,671.24,673.43,675.62,677.81,680.0,682.18,684.37,686.56,688.74,690.93,693.11,695.3,697.48,699.67,701.85,704.03,706.22,708.4,710.58,712.76,714.94,717.12,719.3,721.48,723.65,725.83,728.01,730.18,732.36,734.53,736.71,738.88,741.06,743.23,745.4,747.58,749.75,751.92,754.09,756.26,758.43,760.6,762.77,764.93,767.1,769.27,771.43,773.6,775.77,777.93,780.09,782.26,784.42,786.58,788.75,790.91,793.07,795.23,797.39,799.55,801.71,803.87,806.03,808.18,810.34,812.5,814.65,816.81,818.96,821.12,823.27,825.43,827.58,829.73,831.88,834.03,836.19,838.34,840.49,842.63,844.78,846.93,849.08,851.23,853.37,855.52,857.67,859.81,861.96,864.1,866.24,868.39,870.53,872.67,874.81,876.95,879.09,881.23,883.37,885.51,887.65,889.79,891.93,894.06,896.2,898.34,900.47,902.61,904.74,906.88,909.01,911.14,913.27,915.41,917.54,919.67,921.8,923.93,926.06,928.19,930.32,932.44,934.57,936.7,938.82,940.95,943.08,945.2,947.32,949.45,951.57,953.69,955.82,957.94,960.06,962.18,964.3,966.42,968.54,970.66,972.78,974.9,977.01,979.13,981.25,983.36,985.48,987.59,989.71,991.82,993.93,996.05,998.16,1000.27,1002.38,1004.49,1006.6,1008.71,1010.82,1012.93,1015.04,1017.14,1019.25,1021.36,1023.47,1025.57,1027.68,1029.78,1031.89,1033.99,1036.09,1038.19,1040.3,1042.4,1044.5,1046.6,1048.7,1050.8,1053.02,1055.4,1057.77,1060.15,1062.53,1064.9,1067.28,1069.65,1072.02,1074.39,1076.77,1079.14,1081.51,1083.88,1086.25,1088.62,1090.98,1093.35,1095.72,1097.86,1099.98,1102.09,1104.21,1106.32,1108.44,1110.55,1112.66,1114.77,1116.89,1119.0,1121.11,1123.22,1125.33,1127.44,1129.54,1131.65,1133.76,1135.87,1137.97,1140.08,1142.18,1144.29,1146.39,1148.5,1150.6,1152.7,1154.81,1156.91,1159.01,1161.11,1163.21,1165.31,1167.41,1169.51,1171.61,1173.71,1175.8,1177.9,1180.0,1182.09,1184.19,1186.28,1188.38,1190.47,1192.57,1194.66,1196.75,1198.84,1200.94,1203.03,1205.12,1207.21,1209.3,1211.39,1213.47,1215.56,1217.65,1219.74,1221.82,1223.91,1226.0,1228.08,1230.17,1232.25,1234.33,1236.42,1238.5,1240.58,1242.66,1244.74,1246.82,1248.9,1250.98,1253.06,1255.14,1257.22,1259.3,1261.37,1263.45,1265.53,1267.6,1269.68,1271.75,1273.83,1275.9,1277.97,1280.05,1282.12,1284.19,1286.26,1288.33,1290.4,1292.47,1294.54,1296.61,1298.68,1300.75,1302.81,1304.88,1306.95,1309.01,1311.08,1313.14,1315.21,1317.27,1319.34,1321.4,1323.46,1325.52,1327.59,1329.65,1331.71,1333.77,1335.83,1337.89,1339.94,1342.0,1344.06,1346.12,1348.17,1350.23,1352.29,1354.34,1356.4,1358.45,1360.5,1362.56,1364.61,1366.66,1368.71,1370.77,1372.82,1374.87,1376.92,1378.97,1381.01,1383.06,1385.11,1387.16,1389.21,1391.25,1393.3,1395.34,1397.39,1399.43,1401.48,1403.52,1405.56,1407.61,1409.65,1411.69,1413.73,1415.77,1417.81,1419.85,1421.89,1423.93,1425.97,1428.01,1430.04,1432.08,1434.12,1436.15,1438.19,1440.22,1442.26,1444.29,1446.33,1448.36,1450.39,1452.42,1454.46,1456.49,1458.53,1460.56,1462.59,1464.63,1466.66,1468.69,1470.72,1472.75,1474.78,1476.81,1478.84,1480.87,1482.9,1484.93,1486.96,1488.98,1491.01,1493.04,1495.06,1497.09,1499.11,1501.14,1503.16,1505.18,1507.21,1509.23,1511.25,1513.27,1515.29,1517.32,1519.34,1521.35,1523.37,1525.39,1527.41,1529.43,1531.45,1533.46,1535.48,1537.49,1539.51,1541.53,1543.54,1545.55,1547.57,1549.58,1551.59,1553.6,1555.62,1557.63,1559.64,1561.65,1563.66,1565.67,1567.68,1569.68,1571.69,1573.7,1575.71,1577.71,1579.72,1581.72,1583.73,1585.73,1587.74,1589.74,1591.75,1593.75,1595.75,1597.75,1599.75,1601.75,1603.75,1605.75,1607.75,1609.75,1611.75,1613.75,1615.75,1617.74,1619.74,1621.74,1623.73,1625.73,1627.72,1629.72,1631.71,1633.7,1635.7,1637.69,1639.68,1641.67,1643.67,1645.66,1647.65,1649.64,1651.62,1653.61,1655.6,1657.59,1659.58,1661.56,1663.55,1665.54,1667.52,1669.51,1671.49,1673.48,1675.46,1677.44,1679.43,1681.41,1683.39,1685.37,1687.35,1689.33,1691.31,1693.29,1695.27,1697.25,1699.23,1701.21,1703.18,1705.16,1707.14,1709.11,1711.09,1713.06,1715.04,1717.01,1718.99,1720.96,1722.93,1724.9,1726.88,1728.85,1730.82,1732.79,1734.76,1736.73,1738.7,1740.67,1742.64,1744.6,1746.57,1748.54,1750.5,1752.47,1754.43,1756.4,1758.36,1760.33,1762.29,1764.26,1766.22,1768.18,1770.14,1772.1,1774.06,1776.03,1777.99,1779.95,1781.9,1783.86,1785.82,1787.78,1789.74,1791.69,1793.65,1795.61,1797.56,1799.52,1801.47,1803.43,1805.38,1807.33,1809.29,1811.24,1813.19,1815.14,1817.09,1819.04,1820.99,1822.94,1824.89,1826.84,1828.79,1830.74,1832.68,1834.63,1836.58,1838.52,1840.47,1842.42,1844.36,1846.3,1848.25,1850.19,1852.13,1854.08,1856.02,1857.96,1859.9,1861.84,1863.78,1865.72,1867.66,1869.6,1871.54,1873.48,1875.42,1877.35,1879.29,1881.23,1883.16,1885.1,1887.03,1888.97,1890.9,1892.84,1894.77,1896.7,1898.63,1900.57,1902.5,1904.43,1906.36,1908.29,1910.22,1912.15,1914.08,1916.01,1917.93,1919.86,1921.79,1923.71,1925.64,1927.57,1929.49,1931.42,1933.34,1935.26,1937.19,1939.11,1941.03,1942.96,1944.88,1946.8,1948.72,1950.64,1952.56,1954.48,1956.4,1958.32,1960.24,1962.15,1964.07,1965.99,1967.91,1969.82,1971.74,1973.65,1975.57,1977.48,1979.4,1981.31,1983.22,1985.14,1987.05,1988.96,1990.87,1992.78,1994.69,1996.6,1998.51,2000.42,2002.33,2004.24,2006.15,2008.05,2009.96,2011.87,2013.77,2015.68,2017.58,2019.49,2021.39,2023.3,2025.2,2027.1,2029.01,2030.91,2032.81,2034.71,2036.61,2038.51,2040.41,2042.31,2044.21,2046.11,2048.01,2049.91,2051.8,2053.7,2055.6,2057.49,2059.39,2061.29,2063.18,2065.07,2066.97,2068.86,2070.76,2072.65,2074.54,2076.43,2078.32,2080.21,2082.11,2084.0,2085.89,2087.77,2089.66,2091.55,2093.44,2095.33,2097.22,2099.1,2100.99,2102.87,2104.76,2106.64,2108.53,2110.41,2112.3,2114.18,2116.06,2117.95,2119.83,2121.71,2123.59,2125.47,2127.35,2129.23,2131.11,2132.99,2134.87,2136.75,2138.63,2140.5,2142.38,2144.26,2146.13,2148.01,2149.88,2151.76,2153.63,2155.51,2157.38,2159.25,2161.13,2163.0,2164.87,2166.74,2168.61,2170.49,2172.36,2174.23,2176.09,2177.96,2179.83,2181.7,2183.57,2185.44,2187.3,2189.17,2191.04,2192.9,2194.77,2196.63,2198.5,2200.36,2202.22,2204.09,2205.95,2207.81,2209.67,2211.53,2213.4,2215.26,2217.12,2218.98,2220.84,2222.69,2224.55,2226.41,2228.27,2230.13,2231.98,2233.84,2235.7,2237.55,2239.41,2241.26,2243.12,2244.97,2246.82,2248.68,2250.53,2252.38,2254.23,2256.08,2257.94,2259.79,2261.64,2263.49,2265.34,2267.18,2269.03,2270.88,2272.73,2274.58,2276.42,2278.27,2280.12,2281.96,2283.81,2285.65,2287.5,2289.34,2291.18,2293.03,2294.87,2296.71,2298.55,2300.4,2302.24,2304.08,2305.92,2307.76,2309.6,2311.44,2313.28,2315.11,2316.95,2318.79,2320.63,2322.46,2324.3,2326.13,2327.97,2329.8,2331.64,2333.47,2335.31,2337.14,2338.97,2340.81,2342.64,2344.47,2346.3,2348.13,2349.96,2351.79,2353.62,2355.45,2357.28,2359.11,2360.94,2362.77,2364.59,2366.42,2368.25,2370.07,2371.9,2373.72,2375.55,2377.37,2379.2,2381.02,2382.84,2384.67,2386.49,2388.31,2390.13,2391.95,2393.77,2395.59,2397.41,2399.23,2401.05,2402.87,2404.69,2406.51,2408.33,2410.14,2411.96,2413.78,2415.59,2417.41,2419.22,2421.04,2422.85,2424.67,2426.48,2428.29,2430.1,2431.92,2433.73,2435.54,2437.35,2439.16,2440.97,2442.78,2444.59,2446.4,2448.21,2450.02,2451.83,2453.63,2455.44,2457.25,2459.05,2460.86,2462.66,2464.47,2466.27,2468.08,2469.88,2471.69,2473.49,2475.29,2477.09,2478.9,2480.7,2482.5,2484.3,2486.1,2487.9,2489.7,2491.5,2493.3,2495.1,2496.89,2498.69,2500.49,2502.29,2504.08,2505.88,2507.67,2509.47,2511.26,2513.06,2514.85,2516.65,2518.44,2520.23,2522.02,2523.82,2525.61,2527.4,2529.19,2530.98,2532.77,2534.56,2536.35,2538.14,2539.93,2541.71,2543.5,2545.29,2547.08,2548.86,2550.65,2552.43,2554.22,2556.0,2557.79,2559.57,2561.36,2563.14,2564.92,2566.71,2568.49,2570.27,2572.05,2573.83,2575.61,2577.39,2579.17,2580.95,2582.73,2584.51,2586.29,2588.07,2589.84,2591.62,2593.4,2595.17,2596.95,2598.73,2600.5,2602.28,2604.05,2605.82,2607.6,2609.37,2611.14,2612.92,2614.69,2616.46,2618.23,2620.0,2621.77,2623.54,2625.31,2627.08,2628.85,2630.62,2632.39,2634.16,2635.92,2637.69,2639.46,2641.22,2642.99,2644.75,2646.52,2648.28,2650.05,2651.81,2653.58,2655.34,2657.1,2658.86,2660.63,2662.39,2664.15,2665.91,2667.67,2669.43,2671.19,2672.95,2674.71,2676.47,2678.23,2679.98,2681.74,2683.5,2685.25,2687.01,2688.77,2690.52,2692.28,2694.03,2695.79,2697.54,2699.29,2701.05,2702.8,2704.55,2706.3,2708.06,2709.81,2711.56,2713.31,2715.06,2716.81,2718.56,2720.31,2722.06,2723.8,2725.55,2727.3,2729.05,2730.79,2732.54,2734.28,2736.03,2737.78,2739.52,2741.27,2743.01,2744.75,2746.5,2748.24,2749.98,2751.72,2753.47,2755.21,2756.95,2758.69,2760.43,2762.17,2763.91,2765.65,2767.39,2769.12,2770.86,2772.6,2774.34,2776.07,2777.81,2779.55,2781.28,2783.02,2784.75,2786.49,2788.22,2789.96,2791.69,2793.42,2795.16,2796.89,2798.62,2800.35,2802.08,2803.81,2805.54,2807.27,2809.0,2810.73,2812.46,2814.19,2815.92,2817.65,2819.37,2821.1,2822.83,2824.56,2826.28,2828.01,2829.73,2831.46,2833.18,2834.91,2836.63,2838.35,2840.08,2841.8,2843.52,2845.24,2846.96,2848.69,2850.41,2852.13,2853.85,2855.57,2857.29,2859.0,2860.72,2862.44,2864.16,2865.88,2867.59,2869.31,2871.03,2872.74,2874.46,2876.17,2877.89,2879.6,2881.38,2883.17,2884.96,2886.75,2888.53,2890.32,2892.11,2893.9,2895.69,2897.47,2899.26,2901.04,2902.83,2904.62,2906.4,2908.18,2909.97,2911.75,2913.54,2915.32,2917.1,2918.88,2920.66,2922.45,2924.23,2926.01,2927.79,2929.57,2931.35,2933.13,2934.9,2936.68,2938.46,2940.24,2942.01,2943.79,2945.57,2947.34,2949.12,2950.89,2952.67,2954.44,2956.21,2957.99,2959.76,2961.53,2963.3,2965.08,2966.85,2968.62,2970.39,2972.16,2973.93,2975.7,2977.47,2979.24,2981.0,2982.77,2984.54,2986.31,2988.07,2989.84,2991.6,2993.37,2995.13,2996.9,2998.66,3000.43,3002.19,3003.95,3005.72,3007.48,3009.24,3011.0,3012.76,3014.52,3016.28,3018.04,3019.8,3021.56,3023.32,3025.08,3026.84,3028.59,3030.35,3032.11,3033.86,3035.62,3037.38,3039.13,3040.89,3042.64,3044.39,3046.15,3047.9,3049.65,3051.41,3053.16,3054.91,3056.66,3058.41,3060.16,3061.91,3063.66,3065.41,3067.16,3068.91,3070.66,3072.4,3074.15,3075.9,3077.65,3079.39,3081.14,3082.88,3084.63,3086.37,3088.12,3089.86,3091.6,3093.35,3095.09,3096.83,3098.57,3100.32,3102.06,3103.8,3105.54,3107.28,3109.02,3110.76,3112.5,3114.23,3115.97,3117.71
